"/target/f3d/wrench/force/y_x","/target/f3d/wrench/force/y_y","/target/f3d/wrench/force/x_y","/target/f3d/wrench/force/z_y"
124.516,0,0,0,
124.517,0,0,0,
124.518,0,0,0,
124.519,0,0,0,
124.52,0,0,0,
124.521,0,0,0,
124.522,0,0,0,
124.524,0,0,0,
124.525,0,0,0,
124.527,0,0,0,
124.528,0,0,0,
124.529,0,0,0,
124.53,0,0,0,
124.531,0,0,0,
124.532,0,0,0,
124.533,0,0,0,
124.534,0,0,0,
124.535,0,0,0,
124.536,0,0,0,
124.537,0,0,0,
124.538,0,0,0,
124.539,0,0,0,
124.54,0,0,0,
124.541,0,0,0,
124.542,0,0,0,
124.543,0,0,0,
124.544,0,0,0,
124.545,0,0,0,
124.546,0,0,0,
124.547,0,0,0,
124.548,0,0,0,
124.549,0,0,0,
124.55,0,0,0,
124.551,0,0,0,
124.552,0,0,0,
124.553,0,0,0,
124.554,0,0,0,
124.555,0,0,0,
124.556,0,0,0,
124.557,0,0,0,
124.558,0,0,0,
124.559,0,0,0,
124.56,0,0,0,
124.561,0,0,0,
124.562,0,0,0,
124.563,0,0,0,
124.564,0,0,0,
124.565,0,0,0,
124.566,0,0,0,
124.567,0,0,0,
124.568,0,0,0,
124.569,0,0,0,
124.57,0,0,0,
124.571,0,0,0,
124.572,0,0,0,
124.573,0,0,0,
124.574,0,0,0,
124.575,0,0,0,
124.576,0,0,0,
124.577,0,0,0,
124.578,0,0,0,
124.579,0,0,0,
124.58,0,0,0,
124.581,0,0,0,
124.582,0,0,0,
124.583,0,0,0,
124.584,0,0,0,
124.585,0,0,0,
124.586,0,0,0,
124.587,0,0,0,
124.588,0,0,0,
124.589,0,0,0,
124.59,0,0,0,
124.591,0,0,0,
124.592,0,0,0,
124.593,0,0,0,
124.594,0,0,0,
124.595,0,0,0,
124.596,0,0,0,
124.597,0,0,0,
124.598,0,0,0,
124.599,0,0,0,
124.6,0,0,0,
124.601,0,0,0,
124.602,0,0,0,
124.603,0,0,0,
124.604,0,0,0,
124.605,0,0,0,
124.606,0,0,0,
124.607,0,0,0,
124.608,0,0,0,
124.609,0,0,0,
124.61,0,0,0,
124.611,0,0,0,
124.612,0,0,0,
124.613,0,0,0,
124.614,0,0,0,
124.615,0,0,0,
124.616,0,0,0,
124.617,0,0,0,
124.618,0,0,0,
124.619,0,0,0,
124.62,0,0,0,
124.621,0,0,0,
124.622,0,0,0,
124.623,0,0,0,
124.624,0,0,0,
124.625,0,0,0,
124.626,0,0,0,
124.627,0,0,0,
124.628,0,0,0,
124.629,0,0,0,
124.63,0,0,0,
124.631,0,0,0,
124.632,0,0,0,
124.633,0,0,0,
124.634,0,0,0,
124.635,0,0,0,
124.636,0,0,0,
124.637,0,0,0,
124.638,0,0,0,
124.639,0,0,0,
124.64,0,0,0,
124.641,0,0,0,
124.642,0,0,0,
124.643,0,0,0,
124.644,0,0,0,
124.645,0,0,0,
124.646,0,0,0,
124.647,0,0,0,
124.648,0,0,0,
124.649,0,0,0,
124.65,0,0,0,
124.651,0,0,0,
124.652,0,0,0,
124.653,0,0,0,
124.654,0,0,0,
124.655,0,0,0,
124.656,0,0,0,
124.657,0,0,0,
124.658,0,0,0,
124.659,0,0,0,
124.66,0,0,0,
124.661,0,0,0,
124.662,0,0,0,
124.663,0,0,0,
124.664,0,0,0,
124.665,0,0,0,
124.666,0,0,0,
124.667,0,0,0,
124.668,0,0,0,
124.669,0,0,0,
124.67,0,0,0,
124.671,0,0,0,
124.672,0,0,0,
124.673,0,0,0,
124.674,0,0,0,
124.675,0,0,0,
124.676,0,0,0,
124.677,0,0,0,
124.678,0,0,0,
124.679,0,0,0,
124.68,0,0,0,
124.681,0,0,0,
124.682,0,0,0,
124.683,0,0,0,
124.684,0,0,0,
124.685,0,0,0,
124.686,0,0,0,
124.687,0,0,0,
124.688,0,0,0,
124.689,0,0,0,
124.69,0,0,0,
124.691,0,0,0,
124.692,0,0,0,
124.693,0,0,0,
124.694,0,0,0,
124.695,0,0,0,
124.696,0,0,0,
124.698,0,0,0,
124.699,0,0,0,
124.7,0,0,0,
124.701,0,0,0,
124.702,0,0,0,
124.703,0,0,0,
124.704,0,0,0,
124.705,0,0,0,
124.706,0,0,0,
124.707,0,0,0,
124.708,0,0,0,
124.709,0,0,0,
124.71,0,0,0,
124.711,0,0,0,
124.712,0,0,0,
124.713,0,0,0,
124.714,0,0,0,
124.715,0,0,0,
124.716,0,0,0,
124.717,0,0,0,
124.718,0,0,0,
124.719,0,0,0,
124.72,0,0,0,
124.721,0,0,0,
124.722,0,0,0,
124.723,0,0,0,
124.724,0,0,0,
124.725,0,0,0,
124.726,0,0,0,
124.727,0,0,0,
124.728,0,0,0,
124.729,0,0,0,
124.73,0,0,0,
124.731,0,0,0,
124.732,0,0,0,
124.733,0,0,0,
124.734,0,0,0,
124.735,0,0,0,
124.736,0,0,0,
124.737,0,0,0,
124.738,0,0,0,
124.739,0,0,0,
124.74,0,0,0,
124.741,0,0,0,
124.742,0,0,0,
124.743,0,0,0,
124.744,0,0,0,
124.745,0,0,0,
124.746,0,0,0,
124.747,0,0,0,
124.748,0,0,0,
124.749,0,0,0,
124.75,0,0,0,
124.751,0,0,0,
124.752,0,0,0,
124.753,0,0,0,
124.754,0,0,0,
124.755,0,0,0,
124.756,0,0,0,
124.757,0,0,0,
124.758,0,0,0,
124.759,0,0,0,
124.76,0,0,0,
124.761,0,0,0,
124.762,0,0,0,
124.763,0,0,0,
124.764,0,0,0,
124.765,0,0,0,
124.766,0,0,0,
124.767,0,0,0,
124.768,0,0,0,
124.769,0,0,0,
124.77,0,0,0,
124.771,0,0,0,
124.772,0,0,0,
124.773,0,0,0,
124.774,0,0,0,
124.775,0,0,0,
124.776,0,0,0,
124.777,0,0,0,
124.778,0,0,0,
124.779,0,0,0,
124.78,0,0,0,
124.781,0,0,0,
124.782,0,0,0,
124.783,0,0,0,
124.784,0,0,0,
124.785,0,0,0,
124.786,0,0,0,
124.787,0,0,0,
124.788,0,0,0,
124.789,0,0,0,
124.79,0,0,0,
124.791,0,0,0,
124.792,0,0,0,
124.793,0,0,0,
124.794,0,0,0,
124.795,0,0,0,
124.796,0,0,0,
124.797,0,0,0,
124.798,0,0,0,
124.802,0,0,0,
124.803,0,0,0,
124.804,0,0,0,
124.805,0,0,0,
124.806,0,0,0,
124.807,0,0,0,
124.808,0,0,0,
124.809,0,0,0,
124.81,0,0,0,
124.811,0,0,0,
124.812,0,0,0,
124.813,0,0,0,
124.814,0,0,0,
124.815,0,0,0,
124.816,0,0,0,
124.817,0,0,0,
124.818,0,0,0,
124.819,0,0,0,
124.82,0,0,0,
124.821,0,0,0,
124.822,0,0,0,
124.823,0,0,0,
124.824,0,0,0,
124.825,0,0,0,
124.826,0,0,0,
124.827,0,0,0,
124.828,0,0,0,
124.829,0,0,0,
124.83,0,0,0,
124.831,0,0,0,
124.832,0,0,0,
124.833,0,0,0,
124.834,0,0,0,
124.835,0,0,0,
124.836,0,0,0,
124.837,0,0,0,
124.838,0,0,0,
124.839,0,0,0,
124.84,0,0,0,
124.841,0,0,0,
124.842,0,0,0,
124.843,0,0,0,
124.844,0,0,0,
124.845,0,0,0,
124.846,0,0,0,
124.847,0,0,0,
124.848,0,0,0,
124.849,0,0,0,
124.85,0,0,0,
124.851,0,0,0,
124.852,0,0,0,
124.853,0,0,0,
124.854,0,0,0,
124.855,0,0,0,
124.856,0,0,0,
124.857,0,0,0,
124.858,0,0,0,
124.859,0,0,0,
124.86,0,0,0,
124.861,0,0,0,
124.862,0,0,0,
124.863,0,0,0,
124.864,0,0,0,
124.865,0,0,0,
124.866,0,0,0,
124.867,0,0,0,
124.868,0,0,0,
124.869,0,0,0,
124.87,0,0,0,
124.871,0,0,0,
124.872,0,0,0,
124.873,0,0,0,
124.874,0,0,0,
124.875,0,0,0,
124.876,0,0,0,
124.877,0,0,0,
124.878,0,0,0,
124.879,0,0,0,
124.88,0,0,0,
124.881,0,0,0,
124.882,0,0,0,
124.883,0,0,0,
124.884,0,0,0,
124.885,0,0,0,
124.886,0,0,0,
124.887,0,0,0,
124.888,0,0,0,
124.897,0,0,0,
124.898,0,0,0,
124.899,0,0,0,
124.9,0,0,0,
124.901,0,0,0,
124.902,0,0,0,
124.903,0,0,0,
124.904,0,0,0,
124.905,0,0,0,
124.906,0,0,0,
124.907,0,0,0,
124.908,0,0,0,
124.909,0,0,0,
124.91,0,0,0,
124.911,0,0,0,
124.912,0,0,0,
124.913,0,0,0,
124.914,0,0,0,
124.915,0,0,0,
124.916,0,0,0,
124.917,0,0,0,
124.918,0,0,0,
124.919,0,0,0,
124.92,0,0,0,
124.921,0,0,0,
124.922,0,0,0,
124.923,0,0,0,
124.924,0,0,0,
124.925,0,0,0,
124.926,0,0,0,
124.927,0,0,0,
124.932,0,0,0,
124.933,0,0,0,
124.934,0,0,0,
124.935,0,0,0,
124.936,0,0,0,
124.937,0,0,0,
124.938,0,0,0,
124.939,0,0,0,
124.94,0,0,0,
124.941,0,0,0,
124.942,0,0,0,
124.943,0,0,0,
124.944,0,0,0,
124.945,0,0,0,
124.946,0,0,0,
124.947,0,0,0,
124.948,0,0,0,
124.949,0,0,0,
124.95,0,0,0,
124.951,0,0,0,
124.952,0,0,0,
124.953,0,0,0,
124.954,0,0,0,
124.955,0,0,0,
124.956,0,0,0,
124.957,0,0,0,
124.958,0,0,0,
124.959,0,0,0,
124.961,0,0,0,
124.962,0,0,0,
124.963,0,0,0,
124.964,0,0,0,
124.965,0,0,0,
124.966,0,0,0,
124.967,0,0,0,
124.968,0,0,0,
124.969,0,0,0,
124.97,0,0,0,
124.971,0,0,0,
124.972,0,0,0,
124.973,0,0,0,
124.974,0,0,0,
124.975,0,0,0,
124.976,0,0,0,
124.977,0,0,0,
124.978,0,0,0,
124.979,0,0,0,
124.98,0,0,0,
124.981,0,0,0,
124.982,0,0,0,
124.983,0,0,0,
124.984,0,0,0,
124.985,0,0,0,
124.986,0,0,0,
124.987,0,0,0,
124.988,0,0,0,
124.989,0,0,0,
124.99,0,0,0,
124.991,0,0,0,
124.992,0,0,0,
124.993,0,0,0,
124.994,0,0,0,
124.995,0,0,0,
124.996,0,0,0,
124.997,0,0,0,
124.998,0,0,0,
124.999,0,0,0,
125,0,0,0,
125.001,0,0,0,
125.002,0,0,0,
125.003,0,0,0,
125.004,0,0,0,
125.005,0,0,0,
125.006,0,0,0,
125.007,0,0,0,
125.008,0,0,0,
125.009,0,0,0,
125.01,0,0,0,
125.011,0,0,0,
125.012,0,0,0,
125.013,0,0,0,
125.014,0,0,0,
125.015,0,0,0,
125.016,0,0,0,
125.017,0,0,0,
125.018,0,0,0,
125.019,0,0,0,
125.02,0,0,0,
125.021,0,0,0,
125.022,0,0,0,
125.023,0,0,0,
125.024,0,0,0,
125.025,0,0,0,
125.027,0,0,0,
125.028,0,0,0,
125.029,0,0,0,
125.03,0,0,0,
125.031,0,0,0,
125.032,0,0,0,
125.033,0,0,0,
125.034,0,0,0,
125.035,0,0,0,
125.036,0,0,0,
125.037,0,0,0,
125.038,0,0,0,
125.039,0,0,0,
125.04,0,0,0,
125.041,0,0,0,
125.042,0,0,0,
125.043,0,0,0,
125.044,0,0,0,
125.045,0,0,0,
125.046,0,0,0,
125.047,0,0,0,
125.048,0,0,0,
125.049,0,0,0,
125.05,0,0,0,
125.051,0,0,0,
125.052,0,0,0,
125.053,0,0,0,
125.054,0,0,0,
125.055,0,0,0,
125.056,0,0,0,
125.057,0,0,0,
125.058,0,0,0,
125.059,0,0,0,
125.06,0,0,0,
125.061,0,0,0,
125.062,0,0,0,
125.063,0,0,0,
125.064,0,0,0,
125.065,0,0,0,
125.066,0,0,0,
125.067,0,0,0,
125.068,0,0,0,
125.069,0,0,0,
125.07,0,0,0,
125.071,0,0,0,
125.072,0,0,0,
125.073,0,0,0,
125.074,0,0,0,
125.075,0,0,0,
125.076,0,0,0,
125.077,0,0,0,
125.078,0,0,0,
125.079,0,0,0,
125.08,0,0,0,
125.081,0,0,0,
125.082,0,0,0,
125.083,0,0,0,
125.084,0,0,0,
125.085,0,0,0,
125.086,0,0,0,
125.087,0,0,0,
125.088,0,0,0,
125.089,0,0,0,
125.09,0,0,0,
125.091,0,0,0,
125.092,0,0,0,
125.093,0,0,0,
125.094,0,0,0,
125.095,0,0,0,
125.096,0,0,0,
125.097,0,0,0,
125.098,0,0,0,
125.099,0,0,0,
125.1,0,0,0,
125.101,0,0,0,
125.102,0,0,0,
125.103,0,0,0,
125.104,0,0,0,
125.105,0,0,0,
125.106,0,0,0,
125.107,0,0,0,
125.111,0,0,0,
125.112,0,0,0,
125.113,0,0,0,
125.114,0,0,0,
125.115,0,0,0,
125.116,0,0,0,
125.117,0,0,0,
125.118,0,0,0,
125.119,0,0,0,
125.12,0,0,0,
125.121,0,0,0,
125.122,0,0,0,
125.123,0,0,0,
125.124,0,0,0,
125.125,0,0,0,
125.126,0,0,0,
125.127,0,0,0,
125.128,0,0,0,
125.129,0,0,0,
125.13,0,0,0,
125.131,0,0,0,
125.132,0,0,0,
125.133,0,0,0,
125.134,0,0,0,
125.135,0,0,0,
125.14,0,0,0,
125.141,0,0,0,
125.142,0,0,0,
125.143,0,0,0,
125.144,0,0,0,
125.145,0,0,0,
125.146,0,0,0,
125.147,0,0,0,
125.148,0,0,0,
125.149,0,0,0,
125.15,0,0,0,
125.151,0,0,0,
125.152,0,0,0,
125.153,0,0,0,
125.154,0,0,0,
125.155,0,0,0,
125.156,0,0,0,
125.157,0,0,0,
125.158,0,0,0,
125.159,0,0,0,
125.16,0,0,0,
125.161,0,0,0,
125.162,0,0,0,
125.163,0,0,0,
125.164,0,0,0,
125.165,0,0,0,
125.166,0,0,0,
125.167,0,0,0,
125.168,0,0,0,
125.169,0,0,0,
125.17,0,0,0,
125.171,0,0,0,
125.172,0,0,0,
125.173,0,0,0,
125.174,0,0,0,
125.175,0,0,0,
125.176,0,0,0,
125.177,0,0,0,
125.178,0,0,0,
125.179,0,0,0,
125.18,0,0,0,
125.181,0,0,0,
125.182,0,0,0,
125.183,0,0,0,
125.184,0,0,0,
125.185,0,0,0,
125.186,0,0,0,
125.187,0,0,0,
125.188,0,0,0,
125.189,0,0,0,
125.19,0,0,0,
125.191,0,0,0,
125.192,0,0,0,
125.193,0,0,0,
125.194,0,0,0,
125.195,0,0,0,
125.196,0,0,0,
125.197,0,0,0,
125.198,0,0,0,
125.199,0,0,0,
125.2,0,0,0,
125.201,0,0,0,
125.202,0,0,0,
125.203,0,0,0,
125.204,0,0,0,
125.205,0,0,0,
125.206,0,0,0,
125.207,0,0,0,
125.208,0,0,0,
125.209,0,0,0,
125.21,0,0,0,
125.211,0,0,0,
125.212,0,0,0,
125.213,0,0,0,
125.214,0,0,0,
125.215,0,0,0,
125.216,0,0,0,
125.217,0,0,0,
125.218,0,0,0,
125.219,0,0,0,
125.22,0,0,0,
125.221,0,0,0,
125.222,0,0,0,
125.223,0,0,0,
125.224,0,0,0,
125.225,0,0,0,
125.226,0,0,0,
125.227,0,0,0,
125.228,0,0,0,
125.229,0,0,0,
125.23,0,0,0,
125.231,0,0,0,
125.232,0,0,0,
125.233,0,0,0,
125.234,0,0,0,
125.235,0,0,0,
125.236,0,0,0,
125.237,0,0,0,
125.238,0,0,0,
125.239,0,0,0,
125.24,0,0,0,
125.241,0,0,0,
125.242,0,0,0,
125.243,0,0,0,
125.244,0,0,0,
125.245,0,0,0,
125.246,0,0,0,
125.247,0,0,0,
125.248,0,0,0,
125.249,0,0,0,
125.25,0,0,0,
125.251,0,0,0,
125.252,0,0,0,
125.253,0,0,0,
125.254,0,0,0,
125.255,0,0,0,
125.256,0,0,0,
125.257,0,0,0,
125.258,0,0,0,
125.259,0,0,0,
125.26,0,0,0,
125.261,0,0,0,
125.262,0,0,0,
125.263,0,0,0,
125.264,0,0,0,
125.265,0,0,0,
125.266,0,0,0,
125.267,0,0,0,
125.268,0,0,0,
125.269,0,0,0,
125.27,0,0,0,
125.271,0,0,0,
125.272,0,0,0,
125.273,0,0,0,
125.274,0,0,0,
125.275,0,0,0,
125.276,0,0,0,
125.277,0,0,0,
125.278,0,0,0,
125.279,0,0,0,
125.28,0,0,0,
125.281,0,0,0,
125.282,0,0,0,
125.283,0,0,0,
125.284,0,0,0,
125.285,0,0,0,
125.286,0,0,0,
125.287,0,0,0,
125.288,0,0,0,
125.289,0,0,0,
125.29,0,0,0,
125.291,0,0,0,
125.292,0,0,0,
125.293,0,0,0,
125.294,0,0,0,
125.295,0,0,0,
125.296,0,0,0,
125.297,0,0,0,
125.298,0,0,0,
125.299,0,0,0,
125.3,0,0,0,
125.301,0,0,0,
125.302,0,0,0,
125.303,0,0,0,
125.304,0,0,0,
125.305,0,0,0,
125.306,0,0,0,
125.307,0,0,0,
125.308,0,0,0,
125.309,0,0,0,
125.31,0,0,0,
125.311,0,0,0,
125.312,0,0,0,
125.313,0,0,0,
125.314,0,0,0,
125.315,0,0,0,
125.316,0,0,0,
125.317,0,0,0,
125.318,0,0,0,
125.319,0,0,0,
125.32,0,0,0,
125.321,0,0,0,
125.322,0,0,0,
125.323,0,0,0,
125.324,0,0,0,
125.325,0,0,0,
125.326,0,0,0,
125.327,0,0,0,
125.328,0,0,0,
125.329,0,0,0,
125.33,0,0,0,
125.331,0,0,0,
125.332,0,0,0,
125.333,0,0,0,
125.334,0,0,0,
125.335,0,0,0,
125.336,0,0,0,
125.337,0,0,0,
125.338,0,0,0,
125.339,0,0,0,
125.34,0,0,0,
125.341,0,0,0,
125.342,0,0,0,
125.343,0,0,0,
125.344,0,0,0,
125.345,0,0,0,
125.346,0,0,0,
125.347,0,0,0,
125.348,0,0,0,
125.349,0,0,0,
125.35,0,0,0,
125.351,0,0,0,
125.352,0,0,0,
125.353,0,0,0,
125.354,0,0,0,
125.355,0,0,0,
125.356,0,0,0,
125.357,0,0,0,
125.358,0,0,0,
125.359,0,0,0,
125.36,0,0,0,
125.361,0,0,0,
125.362,0,0,0,
125.363,0,0,0,
125.364,0,0,0,
125.365,0,0,0,
125.366,0,0,0,
125.367,0,0,0,
125.368,0,0,0,
125.369,0,0,0,
125.37,0,0,0,
125.371,0,0,0,
125.372,0,0,0,
125.373,0,0,0,
125.374,0,0,0,
125.375,0,0,0,
125.376,0,0,0,
125.377,0,0,0,
125.378,0,0,0,
125.379,0,0,0,
125.38,0,0,0,
125.381,0,0,0,
125.382,0,0,0,
125.383,0,0,0,
125.384,0,0,0,
125.385,0,0,0,
125.386,0,0,0,
125.387,0,0,0,
125.388,0,0,0,
125.389,0,0,0,
125.39,0,0,0,
125.391,0,0,0,
125.392,0,0,0,
125.393,0,0,0,
125.394,0,0,0,
125.395,0,0,0,
125.396,0,0,0,
125.397,0,0,0,
125.398,0,0,0,
125.399,0,0,0,
125.4,0,0,0,
125.401,0,0,0,
125.402,0,0,0,
125.403,0,0,0,
125.404,0,0,0,
125.405,0,0,0,
125.406,0,0,0,
125.407,0,0,0,
125.408,0,0,0,
125.409,0,0,0,
125.41,0,0,0,
125.411,0,0,0,
125.412,0,0,0,
125.413,0,0,0,
125.414,0,0,0,
125.415,0,0,0,
125.416,0,0,0,
125.417,0,0,0,
125.418,0,0,0,
125.419,0,0,0,
125.42,0,0,0,
125.421,0,0,0,
125.422,0,0,0,
125.423,0,0,0,
125.424,0,0,0,
125.425,0,0,0,
125.426,0,0,0,
125.427,0,0,0,
125.428,0,0,0,
125.429,0,0,0,
125.43,0,0,0,
125.431,0,0,0,
125.432,0,0,0,
125.433,0,0,0,
125.434,0,0,0,
125.435,0,0,0,
125.436,0,0,0,
125.437,0,0,0,
125.438,0,0,0,
125.439,0,0,0,
125.44,0,0,0,
125.441,0,0,0,
125.442,0,0,0,
125.443,0,0,0,
125.444,0,0,0,
125.445,0,0,0,
125.446,0,0,0,
125.447,0,0,0,
125.448,0,0,0,
125.449,0,0,0,
125.45,0,0,0,
125.451,0,0,0,
125.452,0,0,0,
125.453,0,0,0,
125.455,0,0,0,
125.456,0,0,0,
125.457,0,0,0,
125.458,0,0,0,
125.459,0,0,0,
125.46,0,0,0,
125.461,0,0,0,
125.462,0,0,0,
125.463,0,0,0,
125.464,0,0,0,
125.465,0,0,0,
125.466,0,0,0,
125.467,0,0,0,
125.468,0,0,0,
125.469,0,0,0,
125.47,0,0,0,
125.471,0,0,0,
125.472,0,0,0,
125.473,0,0,0,
125.474,0,0,0,
125.475,0,0,0,
125.476,0,0,0,
125.477,0,0,0,
125.478,0,0,0,
125.479,0,0,0,
125.48,0,0,0,
125.481,0,0,0,
125.482,0,0,0,
125.483,0,0,0,
125.484,0,0,0,
125.485,0,0,0,
125.486,0,0,0,
125.487,0,0,0,
125.488,0,0,0,
125.489,0,0,0,
125.49,0,0,0,
125.491,0,0,0,
125.492,0,0,0,
125.493,0,0,0,
125.494,0,0,0,
125.495,0,0,0,
125.496,0,0,0,
125.497,0,0,0,
125.498,0,0,0,
125.499,0,0,0,
125.5,0,0,0,
125.501,0,0,0,
125.502,0,0,0,
125.503,0,0,0,
125.504,0,0,0,
125.505,0,0,0,
125.506,0,0,0,
125.507,0,0,0,
125.508,0,0,0,
125.509,0,0,0,
125.51,0,0,0,
125.511,0,0,0,
125.512,0,0,0,
125.513,0,0,0,
125.514,0,0,0,
125.515,0,0,0,
125.516,0,0,0,
125.517,0,0,0,
125.518,0,0,0,
125.519,0,0,0,
125.52,0,0,0,
125.521,0,0,0,
125.522,0,0,0,
125.523,0,0,0,
125.524,0,0,0,
125.525,0,0,0,
125.526,0,0,0,
125.527,0,0,0,
125.528,0,0,0,
125.529,0,0,0,
125.53,0,0,0,
125.531,0,0,0,
125.532,0,0,0,
125.534,0,0,0,
125.535,0,0,0,
125.536,0,0,0,
125.537,0,0,0,
125.538,0,0,0,
125.539,0,0,0,
125.54,0,0,0,
125.541,0,0,0,
125.542,0,0,0,
125.543,0,0,0,
125.544,0,0,0,
125.545,0,0,0,
125.546,0,0,0,
125.547,0,0,0,
125.548,0,0,0,
125.549,0,0,0,
125.55,0,0,0,
125.551,0,0,0,
125.552,0,0,0,
125.553,0,0,0,
125.554,0,0,0,
125.555,0,0,0,
125.556,0,0,0,
125.557,0,0,0,
125.558,0,0,0,
125.559,0,0,0,
125.56,0,0,0,
125.561,0,0,0,
125.562,0,0,0,
125.563,0,0,0,
125.564,0,0,0,
125.565,0,0,0,
125.566,0,0,0,
125.567,0,0,0,
125.568,0,0,0,
125.569,0,0,0,
125.57,0,0,0,
125.571,0,0,0,
125.572,0,0,0,
125.573,0,0,0,
125.574,0,0,0,
125.575,0,0,0,
125.576,0,0,0,
125.577,0,0,0,
125.578,0,0,0,
125.579,0,0,0,
125.58,0,0,0,
125.581,0,0,0,
125.582,0,0,0,
125.583,0,0,0,
125.584,0,0,0,
125.585,0,0,0,
125.586,0,0,0,
125.587,0,0,0,
125.588,0,0,0,
125.589,0,0,0,
125.59,0,0,0,
125.591,0,0,0,
125.592,0,0,0,
125.593,0,0,0,
125.594,0,0,0,
125.595,0,0,0,
125.596,0,0,0,
125.597,0,0,0,
125.598,0,0,0,
125.599,0,0,0,
125.6,0,0,0,
125.601,0,0,0,
125.602,0,0,0,
125.603,0,0,0,
125.604,0,0,0,
125.605,0,0,0,
125.606,0,0,0,
125.607,0,0,0,
125.608,0,0,0,
125.609,0,0,0,
125.61,0,0,0,
125.611,0,0,0,
125.612,0,0,0,
125.613,0,0,0,
125.614,0,0,0,
125.615,0,0,0,
125.616,0,0,0,
125.617,0,0,0,
125.618,0,0,0,
125.619,0,0,0,
125.62,0,0,0,
125.621,0,0,0,
125.622,0,0,0,
125.623,0,0,0,
125.624,0,0,0,
125.625,0,0,0,
125.626,0,0,0,
125.627,0,0,0,
125.628,0,0,0,
125.629,0,0,0,
125.63,0,0,0,
125.631,0,0,0,
125.632,0,0,0,
125.633,0,0,0,
125.634,0,0,0,
125.635,0,0,0,
125.636,0,0,0,
125.637,0,0,0,
125.638,0,0,0,
125.639,0,0,0,
125.64,0,0,0,
125.641,0,0,0,
125.642,0,0,0,
125.643,0,0,0,
125.644,0,0,0,
125.645,0,0,0,
125.646,0,0,0,
125.647,0,0,0,
125.648,0,0,0,
125.649,0,0,0,
125.65,0,0,0,
125.651,0,0,0,
125.652,0,0,0,
125.653,0,0,0,
125.654,0,0,0,
125.655,0,0,0,
125.656,0,0,0,
125.657,0,0,0,
125.658,0,0,0,
125.659,0,0,0,
125.66,0,0,0,
125.661,0,0,0,
125.662,0,0,0,
125.663,0,0,0,
125.664,0,0,0,
125.665,0,0,0,
125.666,0,0,0,
125.667,0,0,0,
125.668,0,0,0,
125.669,0,0,0,
125.67,0,0,0,
125.671,0,0,0,
125.672,0,0,0,
125.673,0,0,0,
125.674,0,0,0,
125.675,0,0,0,
125.676,0,0,0,
125.677,0,0,0,
125.678,0,0,0,
125.679,0,0,0,
125.68,0,0,0,
125.681,0,0,0,
125.682,0,0,0,
125.683,0,0,0,
125.684,0,0,0,
125.685,0,0,0,
125.686,0,0,0,
125.687,0,0,0,
125.688,0,0,0,
125.689,0,0,0,
125.69,0,0,0,
125.691,0,0,0,
125.692,0,0,0,
125.693,0,0,0,
125.694,0,0,0,
125.695,0,0,0,
125.696,0,0,0,
125.697,0,0,0,
125.698,0,0,0,
125.699,0,0,0,
125.7,0,0,0,
125.701,0,0,0,
125.702,0,0,0,
125.703,0,0,0,
125.704,0,0,0,
125.705,0,0,0,
125.706,0,0,0,
125.707,0,0,0,
125.708,0,0,0,
125.709,0,0,0,
125.71,0,0,0,
125.711,0,0,0,
125.712,0,0,0,
125.713,0,0,0,
125.714,0,0,0,
125.715,0,0,0,
125.716,0,0,0,
125.717,0,0,0,
125.718,0,0,0,
125.719,0,0,0,
125.72,0,0,0,
125.721,0,0,0,
125.722,0,0,0,
125.723,0,0,0,
125.724,0,0,0,
125.725,0,0,0,
125.726,0,0,0,
125.727,0,0,0,
125.728,0,0,0,
125.729,0,0,0,
125.73,0,0,0,
125.731,0,0,0,
125.732,0,0,0,
125.733,0,0,0,
125.734,0,0,0,
125.735,0,0,0,
125.736,0,0,0,
125.737,0,0,0,
125.738,0,0,0,
125.739,0,0,0,
125.74,0,0,0,
125.741,0,0,0,
125.742,0,0,0,
125.743,0,0,0,
125.744,0,0,0,
125.745,0,0,0,
125.746,0,0,0,
125.747,0,0,0,
125.748,0,0,0,
125.749,0,0,0,
125.75,0,0,0,
125.751,0,0,0,
125.752,0,0,0,
125.753,0,0,0,
125.754,0,0,0,
125.755,0,0,0,
125.756,0,0,0,
125.757,0,0,0,
125.758,0,0,0,
125.759,0,0,0,
125.76,0,0,0,
125.761,0,0,0,
125.762,0,0,0,
125.763,0,0,0,
125.764,0,0,0,
125.765,0,0,0,
125.766,0,0,0,
125.767,0,0,0,
125.768,0,0,0,
125.769,0,0,0,
125.77,0,0,0,
125.771,0,0,0,
125.772,0,0,0,
125.773,0,0,0,
125.774,0,0,0,
125.775,0,0,0,
125.776,0,0,0,
125.777,0,0,0,
125.778,0,0,0,
125.779,0,0,0,
125.78,0,0,0,
125.781,0,0,0,
125.782,0,0,0,
125.783,0,0,0,
125.784,0,0,0,
125.785,0,0,0,
125.786,0,0,0,
125.787,0,0,0,
125.788,0,0,0,
125.789,0,0,0,
125.79,0,0,0,
125.791,0,0,0,
125.792,0,0,0,
125.793,0,0,0,
125.794,0,0,0,
125.795,0,0,0,
125.796,0,0,0,
125.797,0,0,0,
125.798,0,0,0,
125.803,0,0,0,
125.804,0,0,0,
125.805,0,0,0,
125.806,0,0,0,
125.807,0,0,0,
125.808,0,0,0,
125.809,0,0,0,
125.81,0,0,0,
125.811,0,0,0,
125.812,0,0,0,
125.813,0,0,0,
125.814,0,0,0,
